price,maximum_nights,availability_30,availability_365,number_of_reviews,instant_bookable,reviews_per_month,has_private_entrance,has_self_checkin,has_kitchen,has_bathtub,has_host_greeting,has_dishwasher,has_longterm,has_fireplace,has_parking,combine_beds_bedrooms_acommodates,general_score,nightly_price,host_active_years,review_count,room_type_1,room_type_2,room_type_3,minimum_nights_2.0,minimum_nights_3.0,minimum_nights_4.0,minimum_nights_5.0,minimum_nights_6.0,minimum_nights_7.0,minimum_nights_8.0,minimum_nights_8.5,property_type_category_Entire condo,property_type_category_Entire home,property_type_category_Entire rental unit,property_type_category_Other,property_type_category_Private Rooms,property_type_category_Room in,property_type_category_Shared Rooms,bathroom_count_1.0,bathroom_count_1.5,bathroom_count_2.0,bathroom_count_2.25,price_range_Low,price_range_Medium,price_range_High,price_range_Very High,location_cluster_1,location_cluster_2,location_cluster_3,location_cluster_4,location_cluster_5,location_cluster_6,location_cluster_7,location_cluster_8,location_cluster_9
299.0,-0.7599142554237448,2.0032663023662236,1.9017934897692768,-0.3465886774773925,0,-0.18328650789830273,0,1,0,0,0,0,0,1,0,-0.6514794244352089,0.48959433252548884,99.66666666666667,1.3086693078664022,-0.32665901027998834,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
300.0,-0.7599142554237448,-0.5113870089493109,-0.9881973655006834,-0.5382420158341829,0,-0.5837346685167394,0,0,1,0,0,1,0,0,0,-0.9934531133601594,-0.35238811787225416,100.0,-0.5979057938692368,-0.5753395678885761,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
230.0,-0.7391411674024632,-0.371684047209559,0.7313922088188256,-0.4162808005162254,0,-0.2739540159628544,0,0,1,0,0,0,0,0,0,-0.6514794244352089,0.9105855577243666,115.0,1.3086693078664022,-0.404586558286366,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
350.0,0.03407933116746778,0.32683076148920065,-0.5650522870032125,0.5071398297483097,1,1.0558361023172371,0,0,0,1,0,1,0,1,0,-0.9934531133601594,0.4966108529454724,175.0,-1.8689558616929962,0.6571762833005306,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
450.0,-0.769146738988759,1.8635633406264718,0.281237869991729,-0.5382420158341829,0,-0.5610677915006015,1,1,1,1,0,1,0,0,0,0.7164153312645931,0.4545117304255834,112.5,0.9909067909104624,-0.5701825977999188,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
126.0,-0.7991523105750548,0.8856426084482083,-0.9972004522772253,-0.22462746215943508,0,-0.13039712819398083,1,0,1,0,0,1,0,0,0,-0.6514794244352089,-0.9347593127306981,126.0,0.6731442739545226,-0.21435166168256153,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
420.0,0.03407933116746778,-0.371684047209559,1.316592849294051,-0.6253571696327239,0,-0.6517352995651531,0,0,1,1,0,1,1,1,0,0.032467953414692066,0.9807507619241774,105.0,-0.9156683108251766,-0.6624350627192335,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
52.0,-0.5798808259059699,2.7017811110649834,2.135873745959367,-0.4337038312759336,1,-0.34195464701126815,0,0,0,0,0,0,0,0,1,-0.9934531133601594,-2.141600824967475,52.0,-1.2334308277811166,-0.43438238546527513,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47.0,-0.5798808259059699,2.7017811110649834,2.1448768327359087,0.03671799923618807,1,0.3002735351126396,0,0,0,0,0,0,0,0,1,-0.9934531133601594,-2.878335469065505,47.0,-1.2334308277811166,0.09850452369598439,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299.0,-0.7391411674024632,0.32683076148920065,-1.033212799383393,-0.6079341388730157,1,-0.6592909252371991,0,1,1,0,0,0,0,0,0,-0.6514794244352089,0.8263873126845885,149.5,0.3553817569985827,-0.6498291358358489,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
295.0,0.03407933116746778,-0.7907929324288148,-0.4029967250254578,-0.6079341388730157,0,-0.6441796738931072,1,0,1,1,0,1,0,0,0,0.7164153312645931,0.13175179110644467,98.33333333333333,0.6731442739545226,-0.6463911557767439,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
294.0,0.03407933116746778,-0.23198108546980706,-0.15991338205882566,-0.5905111081133074,0,-0.6064015455328773,1,1,1,1,0,1,0,0,0,0.7164153312645931,-0.35238811787225416,98.0,0.9909067909104624,-0.6234712887160446,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
115.0,-0.8014604314663083,-0.7907929324288148,-1.0422158861599349,-0.31174261595797614,1,-0.2437315132746705,0,0,1,0,1,1,0,0,1,-0.6514794244352089,-1.3066348949897095,57.5,0.037619240042642874,-0.31176109669053365,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
300.0,0.8765434564750044,2.1429692641059757,-0.7541171093105932,-0.555665046593891,0,-0.6064015455328773,0,0,1,0,0,1,0,0,0,-0.6514794244352089,-0.13487598485283792,75.0,0.3553817569985827,-0.5948214548901705,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
248.0,1.788251208520147,-0.23198108546980706,1.5866854525903091,0.17610224531385374,0,0.6402766903547086,1,0,0,0,0,0,0,0,0,0.7164153312645931,-0.38045419955218224,124.0,0.6731442739545226,0.2904584103293414,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
783.5,-0.6698975406648574,-0.7907929324288148,-0.9791942787241414,-0.5382420158341829,0,-0.5610677915006015,1,0,1,1,1,1,0,0,0,1.7423363980394446,-1.0750897211303199,391.75,-1.8689558616929962,-0.5701825977999188,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
350.0,-0.7760711016625196,-0.371684047209559,0.38027182453369024,-0.39885776975651716,0,-0.3646215240274061,0,1,1,0,0,1,0,0,0,0.7164153312645931,0.11771875026648372,116.66666666666667,0.037619240042642874,-0.4108895217280583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,0.03407933116746778,2.2826722258457273,2.108864485629741,2.1710392673004435,1,2.5518499853823395,0,1,0,0,0,0,1,0,0,-0.9934531133601594,-0.18399162779271053,48.0,-0.5979057938692368,2.365565874337407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168.0,-0.6006539139272516,-0.09227812373005514,0.7493983823719095,0.0018719377167716507,0,0.6327210646826624,1,1,1,0,0,1,1,0,0,-0.6514794244352089,-0.02962817855312161,84.0,-1.2334308277811166,0.14549025117041803,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
400.0,-0.7391411674024632,-0.7907929324288148,-0.1689164688353676,-0.5208189850744747,0,-0.4704002834360497,1,0,1,0,1,1,0,0,0,0.7164153312645931,0.48959433252548884,100.0,0.3553817569985827,-0.5352298005323521,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
236.0,0.03407933116746778,0.6062366849687045,-1.0152066258303092,-0.555665046593891,0,-0.6064015455328773,0,0,1,0,0,0,0,0,0,-0.6514794244352089,-0.9558088739906426,236.0,0.037619240042642874,-0.5948214548901705,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
200.0,-0.7391411674024632,-0.7907929324288148,-1.0422158861599349,-0.5208189850744747,0,-0.5535121658285554,0,1,1,1,0,1,0,0,0,-0.9934531133601594,0.24401611782614455,66.66666666666667,0.6731442739545226,-0.5541386908574292,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
370.0,0.03407933116746778,-0.7907929324288148,-0.2589473366007869,-0.5382420158341829,0,-0.5761790428446935,1,0,1,0,0,1,0,0,0,-0.9934531133601594,-0.46465244459195404,185.0,0.037619240042642874,-0.5736205778590235,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
150.0,-0.773762980771266,-0.5113870089493109,-1.0422158861599349,-0.5730880773535992,0,-0.6366240482210612,1,0,1,0,1,1,0,0,0,-0.6514794244352089,0.9807507619241774,50.0,0.037619240042642874,-0.6160223319213173,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
290.0,-0.7599142554237448,1.8635633406264718,0.2992440435448129,-0.5905111081133074,0,-0.6441796738931072,1,0,1,1,0,1,0,0,0,-0.9934531133601594,0.13876831152642824,145.0,-1.8689558616929962,-0.6320662388638069,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
200.0,-0.7437574091849701,-0.7907929324288148,-0.22293498949461918,-0.712472323431265,0,-0.8330703156942565,0,0,1,0,0,0,0,1,1,0.7164153312645931,-1.783758283548431,28.571428571428573,0.6731442739545226,-0.7753154079931777,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
179.0,-0.8014604314663083,-0.6510899706890628,-0.9791942787241414,2.1623277519205897,0,2.5518499853823395,1,0,0,0,0,0,0,0,0,-0.6514794244352089,0.6509743021850614,89.5,-1.8689558616929962,2.3584034158809386,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
783.5,0.03407933116746778,2.7017811110649834,2.1808891798420764,-0.712472323431265,0,-0.8406259413663025,1,0,1,0,0,1,1,0,1,1.7423363980394446,0.05457006648665643,391.75,-1.8689558616929962,-0.7770343980227302,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
275.0,-0.7391411674024632,-0.7907929324288148,1.5866854525903091,-0.6602032311521403,0,-0.6215127968769693,1,1,1,1,0,1,1,0,0,-0.6514794244352089,0.9807507619241774,32.35294117647059,0.6731442739545226,-0.6842089364268978,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
220.0,0.03407933116746778,-0.09227812373005514,1.9558120104285284,-0.5730880773535992,0,-0.6366240482210612,0,0,1,0,0,0,0,0,0,-0.9934531133601594,0.22296655656620626,44.0,0.3553817569985827,-0.6160223319213173,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
180.0,1.788251208520147,-0.7907929324288148,-1.1052374935957285,-0.712472323431265,0,-0.8406259413663025,0,0,1,0,0,0,0,0,0,-0.6514794244352089,0.9807507619241774,21.176470588235293,0.3553817569985827,-0.7770343980227302,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
450.0,-0.7853035852275336,-0.5113870089493109,-0.7541171093105932,-0.6776262619118485,0,-0.5912902941887853,0,0,1,1,1,1,0,0,0,0.7164153312645931,-0.42255332207207125,112.5,0.6731442739545226,-0.6916578932216252,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
350.0,-0.7391411674024632,-0.7907929324288148,0.6143520807237804,-0.6079341388730157,0,-0.681957802253337,0,1,1,0,0,1,0,0,0,1.0583890201895436,-1.6013287526289202,87.5,0.3553817569985827,-0.6549861059245062,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
309.0,1.5020442180047098,0.32683076148920065,0.24522552288556126,1.204061060136638,0,2.483849354333926,1,0,0,1,1,0,1,0,0,0.7164153312645931,0.559759536725306,103.0,0.037619240042642874,1.555062075403427,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
350.0,-0.7806873434450265,-0.7907929324288148,-1.0062035390537671,-0.38143473899680896,0,-0.3268433956671762,1,1,1,1,0,1,0,0,0,0.032467953414692066,0.29313176076601716,116.66666666666667,0.3553817569985827,-0.38796965466735894,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
300.0,0.03407933116746778,1.165048531927712,0.3082471303213548,-0.7298953541909732,0,-0.8255146900222107,1,0,1,0,0,1,0,0,0,0.37444164233964256,0.9807507619241774,100.0,0.3553817569985827,-0.7879213348765624,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
400.0,-0.7414492882937167,-0.7907929324288148,-0.898166497735264,-0.712472323431265,0,-0.8406259413663025,0,0,1,1,0,1,0,0,0,-0.6514794244352089,0.9807507619241774,200.0,0.3553817569985827,-0.7770343980227302,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
550.0,-0.6698975406648574,-0.7907929324288148,-1.051218972936477,-0.5208189850744747,0,-0.5535121658285554,0,1,1,0,0,0,0,0,0,2.084310086964395,0.8825194760444385,183.33333333333334,1.3086693078664022,-0.5541386908574292,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
176.0,-0.7391411674024632,2.2826722258457273,-0.114897948176116,-0.6950492926715567,0,-0.7877365616619807,0,0,1,0,1,1,0,0,0,-0.9934531133601594,0.6299247409251169,58.666666666666664,-1.5511933447370563,-0.7506765509029258,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
292.0,-0.7368330465112096,0.46653372322895253,-0.8081356299698448,-0.5033959543147665,0,-0.5081784117962795,1,0,1,1,1,1,0,0,0,-0.6514794244352089,-0.09979338275293248,146.0,0.9909067909104624,-0.5294998337671774,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
295.0,1.788251208520147,1.0253455701879604,-0.6820924150982577,-0.5033959543147665,0,-0.5006227861242337,1,1,1,0,0,1,0,0,0,-0.6514794244352089,0.8825194760444385,34.705882352941174,-0.5979057938692368,-0.5277808437376249,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
103.0,-0.7991523105750548,0.46653372322895253,-1.024209712606851,-0.2768965544385597,0,-0.16061963088216477,1,1,1,0,0,0,0,0,0,-0.6514794244352089,-0.09979338275293248,103.0,0.6731442739545226,-0.26420237253958256,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
271.0,-0.7760711016625196,-0.7907929324288148,-1.0782282332661026,-0.6253571696327239,0,-0.697069053597429,1,0,1,0,1,1,0,0,1,1.7423363980394446,0.5597595367252998,135.5,0.3553817569985827,-0.6727490028965482,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
300.0,-0.7576061345324914,0.6062366849687045,-1.0152066258303092,-0.6950492926715567,0,-0.8028478130060727,0,0,1,0,0,1,0,0,1,0.7164153312645931,0.6299247409251169,75.0,0.9909067909104624,-0.7541145309620308,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
200.0,-0.7622223763149983,-0.09227812373005514,-0.9161726712883479,-0.6253571696327239,0,-0.681957802253337,0,1,1,1,0,1,0,0,1,-0.6514794244352089,0.5597595367252998,100.0,-1.8689558616929962,-0.6693110228374433,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
166.0,-0.7391411674024632,-0.371684047209559,0.40728108486331605,2.1710392673004435,1,2.5518499853823395,0,0,0,1,1,0,1,0,0,-0.9934531133601594,0.9105855577243666,83.0,0.9909067909104624,2.365565874337407,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
190.0,-0.7391411674024632,-0.7907929324288148,-0.9251757580648898,-0.5382420158341829,0,-0.40995527805968196,1,0,1,0,1,0,0,0,0,-0.9934531133601594,0.9807507619241774,63.333333333333336,0.6731442739545226,-0.5358027972088697,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
180.0,1.788251208520147,-0.7907929324288148,-1.024209712606851,-0.38143473899680896,0,-0.3117321443230843,0,0,1,0,1,0,0,0,0,-0.6514794244352089,0.29313176076601716,90.0,0.3553817569985827,-0.38453167460825405,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
106.0,-0.7437574091849701,1.165048531927712,1.4156268038360125,2.1710392673004435,1,2.5518499853823395,0,0,0,0,1,0,1,0,1,-0.6514794244352089,-1.7206095997685973,53.0,-0.5979057938692368,2.365565874337407,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
282.0,-0.6929787495773926,0.7459396467084564,0.6863767749361159,-0.5208189850744747,0,-0.5006227861242337,1,0,1,0,0,1,1,0,0,-0.30950573551025845,0.9807507619241774,56.4,0.6731442739545226,-0.5421057606505619,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
420.0,-0.7622223763149983,-0.7907929324288148,-0.46601833246125135,-0.712472323431265,0,-0.7877365616619807,0,0,1,0,0,1,0,0,0,0.7164153312645931,0.9807507619241774,70.0,-0.280143276913297,-0.765001467815863,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
260.0,1.788251208520147,0.32683076148920065,-0.3129658572600385,-0.4859729235550582,0,-0.4779559091080957,1,1,1,0,0,0,0,0,0,0.37444164233964256,0.4755612916855279,130.0,0.6731442739545226,-0.5082989567360304,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
309.0,-0.7391411674024632,-0.6510899706890628,-0.8891634109587221,-0.6079341388730157,0,-0.666846550909245,0,0,1,1,1,0,0,0,0,-0.9934531133601594,0.9807507619241774,154.5,0.6731442739545226,-0.6515481258654012,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
272.0,-0.773762980771266,0.32683076148920065,-1.033212799383393,-0.5905111081133074,0,-0.6441796738931072,1,1,1,0,0,1,0,0,0,0.032467953414692066,-0.0015620968731997504,136.0,0.6731442739545226,-0.6320662388638069,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
300.0,-0.7368330465112096,-0.7907929324288148,-1.033212799383393,-0.7298953541909732,0,-0.8708484440544864,0,0,1,0,0,0,0,0,0,0.032467953414692066,0.9807507619241774,75.0,0.037619240042642874,-0.798235275053877,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
475.0,-0.7391411674024632,-0.7907929324288148,-0.9251757580648898,-0.7298953541909732,0,-0.8632928183824403,1,0,1,1,1,1,0,0,0,0.37444164233964256,-1.4750313850692531,55.88235294117647,1.6264318248223422,-0.7965162850243246,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
300.0,0.03407933116746778,-0.7907929324288148,-0.8801603241821802,-0.6602032311521403,0,-0.7499584333017508,0,1,1,0,0,0,0,0,0,1.4003627091144941,0.7421890676448167,75.0,0.9909067909104624,-0.7134317669292896,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
184.0,-0.7391411674024632,-0.7907929324288148,-0.24994424982424499,-0.7298953541909732,0,-0.8708484440544864,0,0,1,0,0,0,0,0,0,-0.6514794244352089,0.9807507619241774,23.0,0.9909067909104624,-0.798235275053877,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
200.0,-0.7760711016625196,-0.7907929324288148,-1.033212799383393,-0.6602032311521403,0,-0.7499584333017508,0,0,0,0,0,0,0,0,0,-0.30950573551025845,-0.17697510737272695,66.66666666666667,0.9909067909104624,-0.7134317669292896,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
222.0,-0.7368330465112096,-0.6510899706890628,1.7667471881211478,-0.38143473899680896,1,-0.3117321443230843,0,0,0,0,0,0,0,0,1,0.7164153312645931,-3.5449049089637206,111.0,-0.5979057938692368,-0.38453167460825405,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
180.0,0.03407933116746778,0.1871277997494487,-0.4210028985785417,2.0752125981220484,1,2.5518499853823395,1,0,1,0,1,0,1,0,0,0.032467953414692066,0.9316351189843111,60.0,-1.8689558616929962,2.286778831316253,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
189.0,-0.7437574091849701,-0.5113870089493109,0.07416687413126458,1.5176756138113858,1,2.5518499853823395,1,0,0,0,1,1,1,0,0,0.7164153312645931,0.5667760571452896,63.0,-1.8689558616929962,1.8283814901022664,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
250.0,-0.7368330465112096,-0.7907929324288148,-0.9791942787241414,-0.6776262619118485,0,-0.7877365616619807,0,0,1,0,1,0,0,0,0,-0.9934531133601594,-0.24714031157254404,83.33333333333333,0.037619240042642874,-0.7363516339899888,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
151.0,-0.7760711016625196,-0.7907929324288148,-1.0872313200426447,-0.6950492926715567,0,-0.8104034386781187,0,0,1,0,1,1,0,0,0,-0.6514794244352089,-3.6852353173633485,75.5,-0.280143276913297,-0.7558335209915832,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
230.0,1.788251208520147,2.7017811110649834,2.1808891798420764,-0.712472323431265,0,-0.8406259413663025,1,1,1,0,0,0,0,0,0,-0.6514794244352089,0.9807507619241774,115.0,0.9909067909104624,-0.7770343980227302,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
172.0,-0.7991523105750548,-0.7907929324288148,-1.1052374935957285,-0.6602032311521403,1,-0.7272915562856128,0,0,1,0,0,1,1,0,1,0.37444164233964256,-0.17697510737272695,86.0,0.6731442739545226,-0.7082747968406321,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
65.0,0.03407933116746778,0.46653372322895253,-0.8261418035229287,-0.712472323431265,0,-0.8481815670383483,0,0,1,0,1,1,1,0,0,-0.9934531133601594,-0.17697510737272695,7.647058823529412,0.037619240042642874,-0.7787533880522826,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
78.0,-0.7622223763149983,-0.7907929324288148,-0.9611881051710576,-0.6253571696327239,0,-0.666846550909245,1,1,1,1,0,1,0,0,1,0.7164153312645931,-2.3520964375669076,19.5,0.6731442739545226,-0.6658730427783384,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
343.0,0.03407933116746778,-0.23198108546980706,-0.64608006799209,-0.555665046593891,1,-0.29662089297899236,0,0,0,0,0,0,1,0,0,0.7164153312645931,-1.7907748039684082,343.0,-1.2334308277811166,-0.52434286367852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
255.0,-0.8014604314663083,-0.6510899706890628,-1.033212799383393,-0.4511268620356418,0,-0.4175109037317279,0,0,1,0,1,0,0,0,0,-0.6514794244352089,0.5316934550453779,85.0,0.037619240042642874,-0.46589720267373674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
200.0,0.03407933116746778,-0.371684047209559,-0.9161726712883479,-0.5905111081133074,0,-0.6441796738931072,0,0,1,0,0,1,0,0,0,-0.9934531133601594,0.8404203535245557,66.66666666666667,-1.8689558616929962,-0.6320662388638069,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
210.0,-0.7391411674024632,-0.7907929324288148,-1.0692251464895608,-0.6253571696327239,0,-0.7046246792694749,1,0,1,0,0,1,0,0,0,0.37444164233964256,-1.71359307934862,70.0,-0.9156683108251766,-0.6744679929261006,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
225.0,0.03407933116746778,-0.23198108546980706,-0.9341788448414318,-0.38143473899680896,0,-0.29662089297899236,0,1,1,0,0,1,0,0,0,-0.9934531133601594,-0.2892394340924206,112.5,0.037619240042642874,-0.3810936945491492,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
